transect_id,fid,veg_type,site_name,size_categ,X,Y,perimeter_m,area_ha,fvc_perc,imp_surf,distance_m,ref_temp_max,temp_oC,cooling_inten_oC
16,1078,Forest,ChurchForest2_Cultivated,Large-sized,337372.3594,1298950.519,1022.6,7.1,0.759,0,0,33,26.9,6.1
16,1079,Forest,ChurchForest2_Cultivated,Large-sized,337368.2805,1298947.627,1022.6,7.1,0.711,0,5,33,26.9,6.1
16,1080,Forest,ChurchForest2_Cultivated,Large-sized,337364.2016,1298944.735,1022.6,7.1,0.71,0,10,33,26.9,6.1
16,1081,Forest,ChurchForest2_Cultivated,Large-sized,337360.1228,1298941.843,1022.6,7.1,0.754,0,15,33,26.9,6.1
16,1082,Forest,ChurchForest2_Cultivated,Large-sized,337356.0439,1298938.951,1022.6,7.1,0.724,0,20,33,26.9,6.1
16,1083,Forest,ChurchForest2_Cultivated,Large-sized,337351.965,1298936.059,1022.6,7.1,0.728,0,25,33,26.9,6.1
16,1084,Forest,ChurchForest2_Cultivated,Large-sized,337347.8861,1298933.168,1022.6,7.1,0.735,0,30,33,26.9,6.1
16,1085,Forest,ChurchForest2_Cultivated,Large-sized,337343.8072,1298930.276,1022.6,7.1,0.802,0,35,33,27,6
16,1086,Forest,ChurchForest2_Cultivated,Large-sized,337339.7283,1298927.384,1022.6,7.1,0.683,0,40,33,27,6
16,1087,Forest,ChurchForest2_Cultivated,Large-sized,337335.6495,1298924.492,1022.6,7.1,0.601,0,45,33,27,6
16,1088,Forest,ChurchForest2_Cultivated,Large-sized,337331.5399,1298921.645,1022.6,7.1,0.592,0,50,33,27,6
16,1089,Forest,ChurchForest2_Cultivated,Large-sized,337327.3529,1298918.912,1022.6,7.1,0.627,0,55,33,27,6
16,1090,Forest,ChurchForest2_Cultivated,Large-sized,337323.1659,1298916.179,1022.6,7.1,0.635,0,60,33,27,6
16,1091,Forest,ChurchForest2_Cultivated,Large-sized,337318.9789,1298913.446,1022.6,7.1,0.776,0,65,33,27.1,5.9
16,1092,Forest,ChurchForest2_Cultivated,Large-sized,337314.7919,1298910.713,1022.6,7.1,0.782,0,70,33,27.2,5.8
16,1093,Forest,ChurchForest2_Cultivated,Large-sized,337310.4956,1298908.157,1022.6,7.1,0.797,0,75,33,27.2,5.8
16,1094,Forest,ChurchForest2_Cultivated,Large-sized,337306.1786,1298905.635,1022.6,7.1,0.89,0,80,33,27.2,5.8
16,1095,Forest,ChurchForest2_Cultivated,Large-sized,337301.8616,1298903.112,1022.6,7.1,0.784,0,85,33,27.2,5.8
16,1096,Forest,ChurchForest2_Cultivated,Large-sized,337297.5446,1298900.59,1022.6,7.1,0.677,0,90,33,27.2,5.8
16,1097,Forest,ChurchForest2_Cultivated,Large-sized,337293.2276,1298898.067,1022.6,7.1,0.571,0,95,33,27.2,5.8
16,1098,Forest,ChurchForest2_Cultivated,Large-sized,337288.9106,1298895.544,1022.6,7.1,0.464,0,100,33,27.3,5.7
16,1099,Forest,ChurchForest2_Cultivated,Large-sized,337284.6691,1298892.898,1022.6,7.1,0.358,0,105,33,27.5,5.5
16,1100,Forest,ChurchForest2_Cultivated,Large-sized,337280.4427,1298890.226,1022.6,7.1,0.251,0,110,33,27.6,5.4
16,1101,Forest,ChurchForest2_Cultivated,Large-sized,337276.2162,1298887.555,1022.6,7.1,0.145,0,115,33,27.7,5.3
16,1102,Forest,ChurchForest2_Cultivated,Large-sized,337271.9898,1298884.883,1022.6,7.1,0,0,120,33,27.7,5.3
16,1103,Forest,ChurchForest2_Cultivated,Large-sized,337267.7634,1298882.211,1022.6,7.1,0,0,125,33,27.7,5.3
16,1104,Forest,ChurchForest2_Cultivated,Large-sized,337263.537,1298879.54,1022.6,7.1,0,0,130,33,27.8,5.2
16,1105,Forest,ChurchForest2_Cultivated,Large-sized,337259.3106,1298876.868,1022.6,7.1,0,0,135,33,27.8,5.2
16,1106,Forest,ChurchForest2_Cultivated,Large-sized,337255.2438,1298874.002,1022.6,7.1,0,0,140,33,27.9,5.1
16,1107,Forest,ChurchForest2_Cultivated,Large-sized,337252.0948,1298870.124,1022.6,7.1,0,0,145,33,28.1,4.9
16,1108,Forest,ChurchForest2_Cultivated,Large-sized,337249.033,1298866.171,1022.6,7.1,0,0,150,33,28.2,4.8
16,1109,Forest,ChurchForest2_Cultivated,Large-sized,337245.9712,1298862.218,1022.6,7.1,0,0,155,33,28.3,4.7
16,1110,Forest,ChurchForest2_Cultivated,Large-sized,337242.9093,1298858.265,1022.6,7.1,0,0,160,33,28.5,4.5
16,1111,Forest,ChurchForest2_Cultivated,Large-sized,337239.8475,1298854.312,1022.6,7.1,0,0,165,33,28.5,4.5
16,1112,Forest,ChurchForest2_Cultivated,Large-sized,337236.7857,1298850.359,1022.6,7.1,0,0,170,33,28.6,4.4
16,1113,Forest,ChurchForest2_Cultivated,Large-sized,337233.2617,1298846.859,1022.6,7.1,0,0,175,33,28.6,4.4
16,1114,Forest,ChurchForest2_Cultivated,Large-sized,337229.3771,1298843.711,1022.6,7.1,0,0,180,33,28.7,4.3
16,1115,Forest,ChurchForest2_Cultivated,Large-sized,337225.4925,1298840.563,1022.6,7.1,0,0,185,33,28.8,4.2
16,1116,Forest,ChurchForest2_Cultivated,Large-sized,337221.6079,1298837.415,1022.6,7.1,0,0,190,33,28.9,4.1
16,1117,Forest,ChurchForest2_Cultivated,Large-sized,337217.7233,1298834.267,1022.6,7.1,0,0,195,33,29,4
16,1118,Forest,ChurchForest2_Cultivated,Large-sized,337213.4776,1298831.696,1022.6,7.1,0,0,200,33,29,4
16,1119,Forest,ChurchForest2_Cultivated,Large-sized,337208.9461,1298829.583,1022.6,7.1,0,0,205,33,29.1,3.9
16,1120,Forest,ChurchForest2_Cultivated,Large-sized,337204.4147,1298827.47,1022.6,7.1,0,0,210,33,29.2,3.8
16,1121,Forest,ChurchForest2_Cultivated,Large-sized,337199.8832,1298825.356,1022.6,7.1,0,0,215,33,29.2,3.8
16,1122,Forest,ChurchForest2_Cultivated,Large-sized,337195.3518,1298823.243,1022.6,7.1,0,0,220,33,29.3,3.7
16,1123,Forest,ChurchForest2_Cultivated,Large-sized,337190.8203,1298821.13,1022.6,7.1,0,0,225,33,29.4,3.6
16,1124,Forest,ChurchForest2_Cultivated,Large-sized,337186.2889,1298819.017,1022.6,7.1,0,0,230,33,29.4,3.6
16,1125,Forest,ChurchForest2_Cultivated,Large-sized,337182.756,1298815.786,1022.6,7.1,0,0,235,33,29.5,3.5
16,1126,Forest,ChurchForest2_Cultivated,Large-sized,337180.1476,1298811.52,1022.6,7.1,0,0,240,33,29.6,3.4
16,1127,Forest,ChurchForest2_Cultivated,Large-sized,337177.5392,1298807.254,1022.6,7.1,0,0,245,33,29.6,3.4
16,1128,Forest,ChurchForest2_Cultivated,Large-sized,337174.9308,1298802.989,1022.6,7.1,0,0,250,33,29.7,3.3
16,1129,Forest,ChurchForest2_Cultivated,Large-sized,337171.5106,1298799.436,1022.6,7.1,0,0,255,33,29.9,3.1
16,1130,Forest,ChurchForest2_Cultivated,Large-sized,337167.6183,1298796.297,1022.6,7.1,0,0,260,33,30,3
16,1131,Forest,ChurchForest2_Cultivated,Large-sized,337163.726,1298793.159,1022.6,7.1,0,0,265,33,30.1,2.9
16,1132,Forest,ChurchForest2_Cultivated,Large-sized,337159.8338,1298790.02,1022.6,7.1,0,0,270,33,30.2,2.8
16,1133,Forest,ChurchForest2_Cultivated,Large-sized,337156.0134,1298786.8,1022.6,7.1,0,0,275,33,30.2,2.8
16,1134,Forest,ChurchForest2_Cultivated,Large-sized,337152.3933,1298783.351,1022.6,7.1,0,0,280,33,30.4,2.6
16,1135,Forest,ChurchForest2_Cultivated,Large-sized,337148.7731,1298779.902,1022.6,7.1,0,0,285,33,30.5,2.5
16,1136,Forest,ChurchForest2_Cultivated,Large-sized,337145.153,1298776.453,1022.6,7.1,0,0,290,33,30.6,2.4
16,1137,Forest,ChurchForest2_Cultivated,Large-sized,337141.5329,1298773.004,1022.6,7.1,0,0,295,33,30.6,2.4
16,1138,Forest,ChurchForest2_Cultivated,Large-sized,337137.9128,1298769.555,1022.6,7.1,0,0,300,33,30.6,2.4
16,1139,Forest,ChurchForest2_Cultivated,Large-sized,337134.2927,1298766.106,1022.6,7.1,0,0,305,33,30.6,2.4
16,1140,Forest,ChurchForest2_Cultivated,Large-sized,337130.6726,1298762.657,1022.6,7.1,0,0,310,33,30.7,2.3
16,1141,Forest,ChurchForest2_Cultivated,Large-sized,337127.0525,1298759.209,1022.6,7.1,0,0,315,33,30.7,2.3
16,1142,Forest,ChurchForest2_Cultivated,Large-sized,337123.4324,1298755.76,1022.6,7.1,0,0,320,33,30.7,2.3
16,1143,Forest,ChurchForest2_Cultivated,Large-sized,337119.8122,1298752.311,1022.6,7.1,0,0,325,33,30.8,2.2
16,1144,Forest,ChurchForest2_Cultivated,Large-sized,337116.1921,1298748.862,1022.6,7.1,0,0,330,33,30.8,2.2
17,1145,Forest,AbayMadoMicka_City,Small-sized,327192.2851,1283530.096,402.7,2.9,0.759,0,0,33,28.3,4.7
17,1146,Forest,AbayMadoMicka_City,Small-sized,327193.2446,1283525.189,402.7,2.9,0.711,0,5,33,28.3,4.7
17,1147,Forest,AbayMadoMicka_City,Small-sized,327194.2041,1283520.282,402.7,2.9,0.71,0,10,33,28.3,4.7
17,1148,Forest,AbayMadoMicka_City,Small-sized,327195.1636,1283515.375,402.7,2.9,0.754,0,15,33,28.3,4.7
17,1149,Forest,AbayMadoMicka_City,Small-sized,327196.1231,1283510.468,402.7,2.9,0.724,0,20,33,28.4,4.6
17,1150,Forest,AbayMadoMicka_City,Small-sized,327197.0826,1283505.561,402.7,2.9,0.728,0,25,33,28.4,4.6
17,1151,Forest,AbayMadoMicka_City,Small-sized,327198.0421,1283500.654,402.7,2.9,0.735,0,30,33,28.5,4.5
17,1152,Forest,AbayMadoMicka_City,Small-sized,327199.0017,1283495.747,402.7,2.9,0.802,0,35,33,28.6,4.4
17,1153,Forest,AbayMadoMicka_City,Small-sized,327199.9612,1283490.84,402.7,2.9,0.683,0,40,33,28.7,4.3
17,1154,Forest,AbayMadoMicka_City,Small-sized,327200.9207,1283485.932,402.7,2.9,0.601,0,45,33,28.7,4.3
17,1155,Forest,AbayMadoMicka_City,Small-sized,327201.8802,1283481.025,402.7,2.9,0.592,0,50,33,28.8,4.2
17,1156,Forest,AbayMadoMicka_City,Small-sized,327202.6856,1283476.099,402.7,2.9,0.627,0,55,33,28.9,4.1
17,1157,Forest,AbayMadoMicka_City,Small-sized,327202.9486,1283471.106,402.7,2.9,0.635,0.235,60,33,29.1,3.9
17,1158,Forest,AbayMadoMicka_City,Small-sized,327203.2115,1283466.113,402.7,2.9,0,0.176,65,33,29.3,3.7
17,1159,Forest,AbayMadoMicka_City,Small-sized,327203.4745,1283461.12,402.7,2.9,0,0.682,70,33,29.6,3.4
17,1160,Forest,AbayMadoMicka_City,Small-sized,327204.0322,1283456.158,402.7,2.9,0,0.797,75,33,29.9,3.1
17,1161,Forest,AbayMadoMicka_City,Small-sized,327204.812,1283451.219,402.7,2.9,0,0.89,80,33,30.2,2.8
17,1162,Forest,AbayMadoMicka_City,Small-sized,327205.5918,1283446.28,402.7,2.9,0,0.987,85,33,30.5,2.5
17,1163,Forest,AbayMadoMicka_City,Small-sized,327205.5198,1283441.349,402.7,2.9,0,0.977,90,33,30.7,2.3
17,1164,Forest,AbayMadoMicka_City,Small-sized,327204.6509,1283436.425,402.7,2.9,0,0.966,95,33,30.9,2.1
17,1165,Forest,AbayMadoMicka_City,Small-sized,327203.782,1283431.501,402.7,2.9,0,0.956,100,33,31,2
17,1166,Forest,AbayMadoMicka_City,Small-sized,327203.4577,1283426.521,402.7,2.9,0,0.945,105,33,31.1,1.9
17,1167,Forest,AbayMadoMicka_City,Small-sized,327203.2906,1283421.523,402.7,2.9,0,0.935,110,33,31.2,1.8
17,1168,Forest,AbayMadoMicka_City,Small-sized,327203.1234,1283416.526,402.7,2.9,0,0.924,115,33,31.3,1.7
17,1169,Forest,AbayMadoMicka_City,Small-sized,327202.3032,1283411.607,402.7,2.9,0,0.913,120,33,31.3,1.7
17,1170,Forest,AbayMadoMicka_City,Small-sized,327201.2865,1283406.712,402.7,2.9,0,0.903,125,33,31.4,1.6
17,1171,Forest,AbayMadoMicka_City,Small-sized,327200.2699,1283401.816,402.7,2.9,0,0.892,130,33,31.4,1.6
17,1172,Forest,AbayMadoMicka_City,Small-sized,327199.2532,1283396.92,402.7,2.9,0,0.882,135,33,31.5,1.5
17,1173,Forest,AbayMadoMicka_City,Small-sized,327198.2366,1283392.025,402.7,2.9,0,0.871,140,33,31.6,1.4
17,1174,Forest,AbayMadoMicka_City,Small-sized,327197.22,1283387.129,402.7,2.9,0,0.861,145,33,31.6,1.4
17,1175,Forest,AbayMadoMicka_City,Small-sized,327196.2033,1283382.234,402.7,2.9,0,0.85,150,33,31.7,1.3
17,1176,Forest,AbayMadoMicka_City,Small-sized,327195.1867,1283377.338,402.7,2.9,0,0.84,155,33,31.8,1.2
17,1177,Forest,AbayMadoMicka_City,Small-sized,327194.17,1283372.443,402.7,2.9,0,0.829,160,33,31.8,1.2
17,1178,Forest,AbayMadoMicka_City,Small-sized,327193.1534,1283367.547,402.7,2.9,0,0.819,165,33,31.9,1.1
17,1179,Forest,AbayMadoMicka_City,Small-sized,327192.1368,1283362.652,402.7,2.9,0,0.808,170,33,31.9,1.1
17,1180,Forest,AbayMadoMicka_City,Small-sized,327191.1201,1283357.756,402.7,2.9,0,0.797,175,33,32,1
17,1181,Forest,AbayMadoMicka_City,Small-sized,327190.1035,1283352.86,402.7,2.9,0,0.787,180,33,32,1
18,1182,Forest,HamusitChurch_Cultivated,Medium-sized,340651.8041,1302985.389,670.3,6.2,0.822,0,0,32.6,26.8,5.8
18,1183,Forest,HamusitChurch_Cultivated,Medium-sized,340647.7161,1302982.51,670.3,6.2,0.819,0,5,32.6,26.8,5.8
18,1184,Forest,HamusitChurch_Cultivated,Medium-sized,340643.6282,1302979.631,670.3,6.2,0.817,0,10,32.6,26.8,5.8
18,1185,Forest,HamusitChurch_Cultivated,Medium-sized,340639.5402,1302976.752,670.3,6.2,0.814,0,15,32.6,26.8,5.8
18,1186,Forest,HamusitChurch_Cultivated,Medium-sized,340635.4523,1302973.873,670.3,6.2,0.812,0,20,32.6,26.9,5.7
18,1187,Forest,HamusitChurch_Cultivated,Medium-sized,340631.3643,1302970.994,670.3,6.2,0.809,0,25,32.6,26.9,5.7
18,1188,Forest,HamusitChurch_Cultivated,Medium-sized,340627.2764,1302968.115,670.3,6.2,0.797,0,30,32.6,26.9,5.7
18,1189,Forest,HamusitChurch_Cultivated,Medium-sized,340623.1884,1302965.236,670.3,6.2,0.784,0,35,32.6,26.9,5.7
18,1190,Forest,HamusitChurch_Cultivated,Medium-sized,340619.1005,1302962.357,670.3,6.2,0.672,0,40,32.6,26.9,5.7
18,1191,Forest,HamusitChurch_Cultivated,Medium-sized,340615.0125,1302959.478,670.3,6.2,0.66,0,45,32.6,26.9,5.7
18,1192,Forest,HamusitChurch_Cultivated,Medium-sized,340610.9214,1302956.604,670.3,6.2,0.647,0,50,32.6,27,5.6
18,1193,Forest,HamusitChurch_Cultivated,Medium-sized,340606.8175,1302953.748,670.3,6.2,0.635,0,55,32.6,27,5.6
18,1194,Forest,HamusitChurch_Cultivated,Medium-sized,340602.7135,1302950.891,670.3,6.2,0.622,0,60,32.6,27,5.6
18,1195,Forest,HamusitChurch_Cultivated,Medium-sized,340598.6096,1302948.035,670.3,6.2,0.61,0,65,32.6,27.1,5.5
18,1196,Forest,HamusitChurch_Cultivated,Medium-sized,340594.5057,1302945.179,670.3,6.2,0.597,0,70,32.6,27.1,5.5
18,1197,Forest,HamusitChurch_Cultivated,Medium-sized,340590.4017,1302942.323,670.3,6.2,0.585,0,75,32.6,27.1,5.5
18,1198,Forest,HamusitChurch_Cultivated,Medium-sized,340586.2978,1302939.467,670.3,6.2,0.572,0,80,32.6,27.1,5.5
18,1199,Forest,HamusitChurch_Cultivated,Medium-sized,340582.1939,1302936.611,670.3,6.2,0.56,0,85,32.6,27.2,5.4
18,1200,Forest,HamusitChurch_Cultivated,Medium-sized,340577.9415,1302934.024,670.3,6.2,0.547,0,90,32.6,27.2,5.4
18,1201,Forest,HamusitChurch_Cultivated,Medium-sized,340573.3341,1302932.082,670.3,6.2,0.535,0,95,32.6,27.2,5.4
18,1202,Forest,HamusitChurch_Cultivated,Medium-sized,340568.7268,1302930.139,670.3,6.2,0.523,0,100,32.6,27.3,5.3
18,1203,Forest,HamusitChurch_Cultivated,Medium-sized,340564.1194,1302928.197,670.3,6.2,0,0,105,32.6,27.3,5.3
18,1204,Forest,HamusitChurch_Cultivated,Medium-sized,340559.512,1302926.255,670.3,6.2,0,0,110,32.6,27.4,5.2
18,1205,Forest,HamusitChurch_Cultivated,Medium-sized,340554.9047,1302924.313,670.3,6.2,0,0,115,32.6,27.5,5.1
18,1206,Forest,HamusitChurch_Cultivated,Medium-sized,340550.2973,1302922.371,670.3,6.2,0,0,120,32.6,27.5,5.1
18,1207,Forest,HamusitChurch_Cultivated,Medium-sized,340545.6899,1302920.428,670.3,6.2,0,0,125,32.6,27.5,5.1
18,1208,Forest,HamusitChurch_Cultivated,Medium-sized,340541.0826,1302918.486,670.3,6.2,0,0,130,32.6,27.6,5
18,1209,Forest,HamusitChurch_Cultivated,Medium-sized,340536.4752,1302916.544,670.3,6.2,0,0,135,32.6,27.7,4.9
18,1210,Forest,HamusitChurch_Cultivated,Medium-sized,340531.8678,1302914.602,670.3,6.2,0,0,140,32.6,27.7,4.9
18,1211,Forest,HamusitChurch_Cultivated,Medium-sized,340527.2605,1302912.66,670.3,6.2,0,0,145,32.6,27.9,4.7
18,1212,Forest,HamusitChurch_Cultivated,Medium-sized,340523.1381,1302909.896,670.3,6.2,0,0,150,32.6,28,4.6
18,1213,Forest,HamusitChurch_Cultivated,Medium-sized,340519.2127,1302906.799,670.3,6.2,0,0,155,32.6,28.1,4.5
18,1214,Forest,HamusitChurch_Cultivated,Medium-sized,340515.2874,1302903.702,670.3,6.2,0,0,160,32.6,28.1,4.5
18,1215,Forest,HamusitChurch_Cultivated,Medium-sized,340511.362,1302900.605,670.3,6.2,0,0,165,32.6,28.2,4.4
18,1216,Forest,HamusitChurch_Cultivated,Medium-sized,340507.4366,1302897.508,670.3,6.2,0,0,170,32.6,28.4,4.2
18,1217,Forest,HamusitChurch_Cultivated,Medium-sized,340503.5112,1302894.411,670.3,6.2,0,0,175,32.6,28.5,4.1
18,1218,Forest,HamusitChurch_Cultivated,Medium-sized,340499.5859,1302891.314,670.3,6.2,0,0,180,32.6,28.5,4.1
18,1219,Forest,HamusitChurch_Cultivated,Medium-sized,340495.6605,1302888.217,670.3,6.2,0,0,185,32.6,28.6,4
18,1220,Forest,HamusitChurch_Cultivated,Medium-sized,340491.7351,1302885.12,670.3,6.2,0,0,190,32.6,28.8,3.8
18,1221,Forest,HamusitChurch_Cultivated,Medium-sized,340487.8098,1302882.023,670.3,6.2,0,0,195,32.6,28.9,3.7
18,1222,Forest,HamusitChurch_Cultivated,Medium-sized,340483.4199,1302879.667,670.3,6.2,0,0,200,32.6,28.9,3.7
18,1223,Forest,HamusitChurch_Cultivated,Medium-sized,340479.582,1302876.462,670.3,6.2,0,0,205,32.6,29,3.6
18,1224,Forest,HamusitChurch_Cultivated,Medium-sized,340475.7442,1302873.257,670.3,6.2,0,0,210,32.6,29.1,3.5
18,1225,Forest,HamusitChurch_Cultivated,Medium-sized,340471.9063,1302870.052,670.3,6.2,0,0,215,32.6,29.1,3.5
18,1226,Forest,HamusitChurch_Cultivated,Medium-sized,340468.0685,1302866.847,670.3,6.2,0,0,220,32.6,29.3,3.3
18,1227,Forest,HamusitChurch_Cultivated,Medium-sized,340464.2306,1302863.643,670.3,6.2,0,0,225,32.6,29.4,3.2
18,1228,Forest,HamusitChurch_Cultivated,Medium-sized,340460.3928,1302860.438,670.3,6.2,0,0,230,32.6,29.5,3.1
18,1229,Forest,HamusitChurch_Cultivated,Medium-sized,340456.5549,1302857.233,670.3,6.2,0,0,235,32.6,29.5,3.1
18,1230,Forest,HamusitChurch_Cultivated,Medium-sized,340452.7171,1302854.028,670.3,6.2,0,0,240,32.6,29.5,3.1
18,1231,Forest,HamusitChurch_Cultivated,Medium-sized,340448.8792,1302850.823,670.3,6.2,0,0,245,32.6,29.6,3
18,1232,Forest,HamusitChurch_Cultivated,Medium-sized,340445.0414,1302847.618,670.3,6.2,0,0,250,32.6,29.6,3
18,1233,Forest,HamusitChurch_Cultivated,Medium-sized,340441.2035,1302844.414,670.3,6.2,0,0,255,32.6,29.7,2.9
18,1234,Forest,HamusitChurch_Cultivated,Medium-sized,340437.3657,1302841.209,670.3,6.2,0,0,260,32.6,29.8,2.8
18,1235,Forest,HamusitChurch_Cultivated,Medium-sized,340433.5278,1302838.004,670.3,6.2,0,0,265,32.6,29.8,2.8
18,1236,Forest,HamusitChurch_Cultivated,Medium-sized,340429.69,1302834.799,670.3,6.2,0,0,270,32.6,29.9,2.7
18,1237,Forest,HamusitChurch_Cultivated,Medium-sized,340425.8521,1302831.594,670.3,6.2,0,0,275,32.6,30,2.6
18,1238,Forest,HamusitChurch_Cultivated,Medium-sized,340421.4914,1302829.182,670.3,6.2,0,0,280,32.6,30.1,2.5
18,1239,Forest,HamusitChurch_Cultivated,Medium-sized,340417.0353,1302826.914,670.3,6.2,0,0,285,32.6,30.2,2.4
18,1240,Forest,HamusitChurch_Cultivated,Medium-sized,340412.5792,1302824.646,670.3,6.2,0,0,290,32.6,30.2,2.4
18,1241,Forest,HamusitChurch_Cultivated,Medium-sized,340408.1231,1302822.378,670.3,6.2,0,0,295,32.6,30.3,2.3
18,1242,Forest,HamusitChurch_Cultivated,Medium-sized,340403.6671,1302820.11,670.3,6.2,0,0,300,32.6,30.5,2.1
18,1243,Forest,HamusitChurch_Cultivated,Medium-sized,340399.211,1302817.842,670.3,6.2,0,0,305,32.6,30.5,2.1
18,1244,Forest,HamusitChurch_Cultivated,Medium-sized,340394.7549,1302815.575,670.3,6.2,0,0,310,32.6,30.6,2
18,1245,Forest,HamusitChurch_Cultivated,Medium-sized,340390.2988,1302813.307,670.3,6.2,0,0,315,32.6,30.7,1.9
18,1246,Forest,HamusitChurch_Cultivated,Medium-sized,340385.8428,1302811.039,670.3,6.2,0,0,320,32.6,30.7,1.9
18,1247,Forest,HamusitChurch_Cultivated,Medium-sized,340381.3867,1302808.771,670.3,6.2,0,0,325,32.6,30.7,1.9
18,1248,Forest,HamusitChurch_Cultivated,Medium-sized,340376.9306,1302806.503,670.3,6.2,0,0,330,32.6,30.7,1.9
18,1249,Forest,HamusitChurch_Cultivated,Medium-sized,340372.4745,1302804.235,670.3,6.2,0,0,335,32.6,30.8,1.8
18,1250,Forest,HamusitChurch_Cultivated,Medium-sized,340368.0184,1302801.967,670.3,6.2,0,0,340,32.6,30.8,1.8
19,1251,Forest,PedaForest_Kuba,Medium-sized,325299.1118,1279685.027,913.5,5.4,0.72,0,0,33,27.1,5.9
19,1252,Forest,PedaForest_Kuba,Medium-sized,325300.9241,1279689.687,913.5,5.4,0.687,0,5,33,27.1,5.9
19,1253,Forest,PedaForest_Kuba,Medium-sized,325302.7363,1279694.347,913.5,5.4,0.655,0,10,33,27.1,5.9
19,1254,Forest,PedaForest_Kuba,Medium-sized,325304.5485,1279699.007,913.5,5.4,0.622,0,15,33,27.1,5.9
19,1255,Forest,PedaForest_Kuba,Medium-sized,325306.3608,1279703.667,913.5,5.4,0.59,0,20,33,27.1,5.9
19,1256,Forest,PedaForest_Kuba,Medium-sized,325308.173,1279708.327,913.5,5.4,0.557,0,25,33,27.3,5.7
19,1257,Forest,PedaForest_Kuba,Medium-sized,325309.9852,1279712.987,913.5,5.4,0.525,0,30,33,27.3,5.7
19,1258,Forest,PedaForest_Kuba,Medium-sized,325311.7975,1279717.647,913.5,5.4,0.513,0,35,33,27.3,5.7
19,1259,Forest,PedaForest_Kuba,Medium-sized,325313.6097,1279722.307,913.5,5.4,0.5,0,40,33,27.3,5.7
19,1260,Forest,PedaForest_Kuba,Medium-sized,325315.4219,1279726.967,913.5,5.4,0.488,0,45,33,27.4,5.6
19,1261,Forest,PedaForest_Kuba,Medium-sized,325317.2342,1279731.627,913.5,5.4,0.475,0.232,50,33,27.4,5.6
19,1262,Forest,PedaForest_Kuba,Medium-sized,325319.0464,1279736.287,913.5,5.4,0.463,0.132,55,33,27.5,5.5
19,1263,Forest,PedaForest_Kuba,Medium-sized,325320.8586,1279740.947,913.5,5.4,0.45,0.174,60,33,27.6,5.4
19,1264,Forest,PedaForest_Kuba,Medium-sized,325322.6821,1279745.603,913.5,5.4,0.438,0.27,65,33,27.6,5.4
19,1265,Forest,PedaForest_Kuba,Medium-sized,325324.5096,1279750.257,913.5,5.4,0.425,0.245,70,33,27.6,5.4
19,1266,Forest,PedaForest_Kuba,Medium-sized,325326.337,1279754.911,913.5,5.4,0.413,0.168,75,33,27.6,5.4
19,1267,Forest,PedaForest_Kuba,Medium-sized,325328.1645,1279759.565,913.5,5.4,0.401,0.308,80,33,27.7,5.3
19,1268,Forest,PedaForest_Kuba,Medium-sized,325329.992,1279764.219,913.5,5.4,0.388,0.265,85,33,27.8,5.2
19,1269,Forest,PedaForest_Kuba,Medium-sized,325331.8195,1279768.873,913.5,5.4,0.376,0.242,90,33,27.7,5.3
19,1270,Forest,PedaForest_Kuba,Medium-sized,325333.647,1279773.527,913.5,5.4,0.363,0.28,95,33,27.9,5.1
19,1271,Forest,PedaForest_Kuba,Medium-sized,325335.4745,1279778.181,913.5,5.4,0.351,0.313,100,33,28.1,4.9
19,1272,Forest,PedaForest_Kuba,Medium-sized,325337.3019,1279782.835,913.5,5.4,0.338,0.345,105,33,28.2,4.8
19,1273,Forest,PedaForest_Kuba,Medium-sized,325339.1294,1279787.489,913.5,5.4,0.326,0.378,110,33,28.4,4.6
19,1274,Forest,PedaForest_Kuba,Medium-sized,325340.9569,1279792.143,913.5,5.4,0.313,0.41,115,33,28.4,4.6
19,1275,Forest,PedaForest_Kuba,Medium-sized,325343.0908,1279796.635,913.5,5.4,0.301,0.443,120,33,28.5,4.5
19,1276,Forest,PedaForest_Kuba,Medium-sized,325345.92,1279800.758,913.5,5.4,0.288,0.475,125,33,28.7,4.3
19,1277,Forest,PedaForest_Kuba,Medium-sized,325348.7492,1279804.88,913.5,5.4,0.276,0.465,130,33,28.8,4.2
19,1278,Forest,PedaForest_Kuba,Medium-sized,325351.5785,1279809.003,913.5,5.4,0.264,0.46,135,33,28.8,4.2
19,1279,Forest,PedaForest_Kuba,Medium-sized,325354.4077,1279813.125,913.5,5.4,0.251,0.536,140,33,28.9,4.1
19,1280,Forest,PedaForest_Kuba,Medium-sized,325357.3496,1279817.164,913.5,5.4,0.239,0.677,145,33,29.2,3.8
19,1281,Forest,PedaForest_Kuba,Medium-sized,325360.4633,1279821.077,913.5,5.4,0.226,0.81,150,33,29.2,3.8
19,1282,Forest,PedaForest_Kuba,Medium-sized,325363.5771,1279824.989,913.5,5.4,0.214,0.807,155,33,29.3,3.7
19,1283,Forest,PedaForest_Kuba,Medium-sized,325366.6908,1279828.901,913.5,5.4,0,0.805,160,33,29.4,3.6
19,1284,Forest,PedaForest_Kuba,Medium-sized,325369.8045,1279832.813,913.5,5.4,0,0.802,165,33,29.5,3.5
19,1285,Forest,PedaForest_Kuba,Medium-sized,325372.545,1279836.963,913.5,5.4,0,0.8,170,33,29.6,3.4
19,1286,Forest,PedaForest_Kuba,Medium-sized,325374.7811,1279841.435,913.5,5.4,0,0.798,175,33,29.6,3.4
